Date,Distance (in AU)
 2010-Jan-22,0.00264728
 2010-Jan-23,0.002614461
 2010-Jan-24,0.002576497
 2010-Jan-25,0.002535221
 2010-Jan-26,0.002493238
 2010-Jan-27,0.002453782
 2010-Jan-28,0.002420406
 2010-Jan-29,0.002396493
 2010-Jan-30,0.002384666
 2010-Jan-31,0.002386252
 2010-Feb-01,0.002400987
 2010-Feb-02,0.002427088
 2010-Feb-03,0.002461653
 2010-Feb-04,0.002501243
 2010-Feb-05,0.002542442
 2010-Feb-06,0.00258229
 2010-Feb-07,0.002618519
 2010-Feb-08,0.002649624
 2010-Feb-09,0.002674813
 2010-Feb-10,0.00269388
 2010-Feb-11,0.002707036
 2010-Feb-12,0.002714731
 2010-Feb-13,0.002717484
 2010-Feb-14,0.002715743
 2010-Feb-15,0.002709793
 2010-Feb-16,0.002699709
 2010-Feb-17,0.002685386
 2010-Feb-18,0.002666612
 2010-Feb-19,0.002643207
 2010-Feb-20,0.002615186
 2010-Feb-21,0.002582946
 2010-Feb-22,0.002547426
 2010-Feb-23,0.002510234
 2010-Feb-24,0.002473659
 2010-Feb-25,0.002440563
 2010-Feb-26,0.002414083
 2010-Feb-27,0.002397169
 2010-Feb-28,0.002392036
 2010-Mar-01,0.002399669
 2010-Mar-02,0.002419567
 2010-Mar-03,0.002449813
 2010-Mar-04,0.002487449
 2010-Mar-05,0.002529011
 2010-Mar-06,0.002571051
 2010-Mar-07,0.002610544
 2010-Mar-08,0.002645133
 2010-Mar-09,0.002673226
 2010-Mar-10,0.002693979
 2010-Mar-11,0.002707211
 2010-Mar-12,0.002713267
 2010-Mar-13,0.002712866
 2010-Mar-14,0.00270693
 2010-Mar-15,0.002696433
 2010-Mar-16,0.00268226
 2010-Mar-17,0.00266511
 2010-Mar-18,0.002645459
 2010-Mar-19,0.002623574
 2010-Mar-20,0.002599601
 2010-Mar-21,0.002573704
 2010-Mar-22,0.002546231
 2010-Mar-23,0.002517882
 2010-Mar-24,0.002489837
 2010-Mar-25,0.002463787
 2010-Mar-26,0.002441851
 2010-Mar-27,0.002426327
 2010-Mar-28,0.002419326
 2010-Mar-29,0.002422337
 2010-Mar-30,0.002435853
 2010-Mar-31,0.002459186
 2010-Apr-01,0.002490524
 2010-Apr-02,0.002527212
 2010-Apr-03,0.002566166
 2010-Apr-04,0.002604284
 2010-Apr-05,0.002638795
 2010-Apr-06,0.00266749
 2010-Apr-07,0.002688844
 2010-Apr-08,0.002702051
 2010-Apr-09,0.002706986
 2010-Apr-10,0.002704125
 2010-Apr-11,0.002694426
 2010-Apr-12,0.002679189
 2010-Apr-13,0.002659889
 2010-Apr-14,0.002638011
 2010-Apr-15,0.002614898
 2010-Apr-16,0.00259163
 2010-Apr-17,0.002568968
 2010-Apr-18,0.002547367
 2010-Apr-19,0.002527064
 2010-Apr-20,0.002508225
 2010-Apr-21,0.002491115
 2010-Apr-22,0.002476236
 2010-Apr-23,0.002464405
 2010-Apr-24,0.002456721
 2010-Apr-25,0.002454409
 2010-Apr-26,0.002458577
 2010-Apr-27,0.002469926
 2010-Apr-28,0.002488494
 2010-Apr-29,0.002513525
 2010-Apr-30,0.002543489
 2010-May-01,0.002576247
 2010-May-02,0.002609313
 2010-May-03,0.002640149
 2010-May-04,0.002666432
 2010-May-05,0.002686261
 2010-May-06,0.002698298
 2010-May-07,0.002701852
 2010-May-08,0.002696898
 2010-May-09,0.002684054
 2010-May-10,0.002664517
 2010-May-11,0.00263995
 2010-May-12,0.002612326
 2010-May-13,0.002583737
 2010-May-14,0.002556172
 2010-May-15,0.002531312
 2010-May-16,0.002510367
 2010-May-17,0.002493994
 2010-May-18,0.002482334
 2010-May-19,0.002475143
 2010-May-20,0.002471987
 2010-May-21,0.002472453
 2010-May-22,0.002476296
 2010-May-23,0.002483499
 2010-May-24,0.002494231
 2010-May-25,0.002508708
 2010-May-26,0.00252701
 2010-May-27,0.002548905
 2010-May-28,0.002573722
 2010-May-29,0.002600318
 2010-May-30,0.002627144
 2010-May-31,0.002652373
 2010-Jun-01,0.002674093
 2010-Jun-02,0.002690496
 2010-Jun-03,0.002700063
 2010-Jun-04,0.002701715
 2010-Jun-05,0.002694926
 2010-Jun-06,0.002679805
 2010-Jun-07,0.002657129
 2010-Jun-08,0.00262833
 2010-Jun-09,0.00259542
 2010-Jun-10,0.002560853
 2010-Jun-11,0.002527298
 2010-Jun-12,0.002497357
 2010-Jun-13,0.002473236
 2010-Jun-14,0.002456466
 2010-Jun-15,0.002447718
 2010-Jun-16,0.002446795
 2010-Jun-17,0.002452788
 2010-Jun-18,0.002464358
 2010-Jun-19,0.002480052
 2010-Jun-20,0.00249856
 2010-Jun-21,0.002518877
 2010-Jun-22,0.002540335
 2010-Jun-23,0.002562534
 2010-Jun-24,0.002585205
 2010-Jun-25,0.002608054
 2010-Jun-26,0.002630627
 2010-Jun-27,0.002652218
 2010-Jun-28,0.002671856
 2010-Jun-29,0.002688346
 2010-Jun-30,0.002700375
 2010-Jul-01,0.002706645
 2010-Jul-02,0.002706032
 2010-Jul-03,0.002697733
 2010-Jul-04,0.002681417
 2010-Jul-05,0.002657336
 2010-Jul-06,0.00262642
 2010-Jul-07,0.002590307
 2010-Jul-08,0.00255131
 2010-Jul-09,0.002512287
 2010-Jul-10,0.002476386
 2010-Jul-11,0.002446682
 2010-Jul-12,0.002425736
 2010-Jul-13,0.002415187
 2010-Jul-14,0.002415487
 2010-Jul-15,0.002425888
 2010-Jul-16,0.002444673
 2010-Jul-17,0.002469559
 2010-Jul-18,0.002498138
 2010-Jul-19,0.002528237
 2010-Jul-20,0.002558137
 2010-Jul-21,0.002586638
 2010-Jul-22,0.002613017
 2010-Jul-23,0.002636894
 2010-Jul-24,0.002658079
 2010-Jul-25,0.002676412
 2010-Jul-26,0.002691635
 2010-Jul-27,0.002703324
 2010-Jul-28,0.002710867
 2010-Jul-29,0.002713504
 2010-Jul-30,0.00271042
 2010-Jul-31,0.002700872
 2010-Aug-01,0.002684337
 2010-Aug-02,0.002660669
 2010-Aug-03,0.002630252
 2010-Aug-04,0.002594123
 2010-Aug-05,0.00255405
 2010-Aug-06,0.002512525
 2010-Aug-07,0.002472634
 2010-Aug-08,0.002437784
 2010-Aug-09,0.002411259
 2010-Aug-10,0.002395694
 2010-Aug-11,0.00239258
 2010-Aug-12,0.00240197
 2010-Aug-13,0.002422497
 2010-Aug-14,0.002451711
 2010-Aug-15,0.002486583
 2010-Aug-16,0.002524033
 2010-Aug-17,0.002561338
 2010-Aug-18,0.002596372
 2010-Aug-19,0.002627676
 2010-Aug-20,0.002654418
 2010-Aug-21,0.002676262
 2010-Aug-22,0.002693211
 2010-Aug-23,0.002705436
 2010-Aug-24,0.002713132
 2010-Aug-25,0.002716397
 2010-Aug-26,0.002715174
 2010-Aug-27,0.00270924
 2010-Aug-28,0.002698249
 2010-Aug-29,0.002681836
 2010-Aug-30,0.002659746
 2010-Aug-31,0.002632
 2010-Sep-01,0.00259906
 2010-Sep-02,0.002561981
 2010-Sep-03,0.00252251
 2010-Sep-04,0.002483095
 2010-Sep-05,0.002446762
 2010-Sep-06,0.002416817
 2010-Sep-07,0.002396379
 2010-Sep-08,0.002387821
 2010-Sep-09,0.002392272
 2010-Sep-10,0.002409345
 2010-Sep-11,0.002437214
 2010-Sep-12,0.002472993
 2010-Sep-13,0.002513286
 2010-Sep-14,0.002554716
 2010-Sep-15,0.002594341
 2010-Sep-16,0.002629881
 2010-Sep-17,0.0026598
 2010-Sep-18,0.002683275
 2010-Sep-19,0.00270008
 2010-Sep-20,0.002710443
 2010-Sep-21,0.002714881
 2010-Sep-22,0.002714037
 2010-Sep-23,0.002708541
 2010-Sep-24,0.002698907
 2010-Sep-25,0.002685466
 2010-Sep-26,0.00266837
 2010-Sep-27,0.002647645
 2010-Sep-28,0.002623299
 2010-Sep-29,0.002595476
 2010-Sep-30,0.002564623
 2010-Oct-01,0.00253165
 2010-Oct-02,0.002498049
 2010-Oct-03,0.002465909
 2010-Oct-04,0.002437804
 2010-Oct-05,0.002416513
 2010-Oct-06,0.002404592
 2010-Oct-07,0.002403868
 2010-Oct-08,0.002415014
 2010-Oct-09,0.002437336
 2010-Oct-10,0.002468864
 2010-Oct-11,0.002506704
 2010-Oct-12,0.002547519
 2010-Oct-13,0.002588012
 2010-Oct-14,0.002625294
 2010-Oct-15,0.002657115
 2010-Oct-16,0.002681962
 2010-Oct-17,0.002699061
 2010-Oct-18,0.002708301
 2010-Oct-19,0.002710124
 2010-Oct-20,0.002705378
 2010-Oct-21,0.002695163
 2010-Oct-22,0.002680666
 2010-Oct-23,0.002663018
 2010-Oct-24,0.002643173
 2010-Oct-25,0.00262184
 2010-Oct-26,0.002599475
 2010-Oct-27,0.002576338
 2010-Oct-28,0.002552621
 2010-Oct-29,0.002528601
 2010-Oct-30,0.002504817
 2010-Oct-31,0.002482195
 2010-Nov-01,0.002462097
 2010-Nov-02,0.002446253
 2010-Nov-03,0.002436545
 2010-Nov-04,0.002434676
 2010-Nov-05,0.002441796
 2010-Nov-06,0.002458171
 2010-Nov-07,0.002483023
 2010-Nov-08,0.002514582
 2010-Nov-09,0.002550328
 2010-Nov-10,0.002587353
 2010-Nov-11,0.002622733
 2010-Nov-12,0.002653849
 2010-Nov-13,0.002678609
 2010-Nov-14,0.002695582
 2010-Nov-15,0.002704043
 2010-Nov-16,0.002703968
 2010-Nov-17,0.002695965
 2010-Nov-18,0.002681178
 2010-Nov-19,0.002661143
 2010-Nov-20,0.002637627
 2010-Nov-21,0.002612436
 2010-Nov-22,0.002587227
 2010-Nov-23,0.002563347
 2010-Nov-24,0.002541726
 2010-Nov-25,0.002522854
 2010-Nov-26,0.002506859
 2010-Nov-27,0.002493649
 2010-Nov-28,0.002483111
 2010-Nov-29,0.002475289
 2010-Nov-30,0.002470505
 2010-Dec-01,0.002469367
 2010-Dec-02,0.002472672
 2010-Dec-03,0.0024812
 2010-Dec-04,0.002495459
 2010-Dec-05,0.002515446
 2010-Dec-06,0.0025405
 2010-Dec-07,0.002569282
 2010-Dec-08,0.002599889
 2010-Dec-09,0.002630065
 2010-Dec-10,0.002657459
 2010-Dec-11,0.002679875
 2010-Dec-12,0.002695486
 2010-Dec-13,0.00270299
 2010-Dec-14,0.002701722
 2010-Dec-15,0.002691701
 2010-Dec-16,0.002673639
 2010-Dec-17,0.002648899
 2010-Dec-18,0.002619397
 2010-Dec-19,0.002587447
 2010-Dec-20,0.002555541
 2010-Dec-21,0.002526083
 2010-Dec-22,0.002501109
 2010-Dec-23,0.002482041
 2010-Dec-24,0.002469554
 2010-Dec-25,0.002463575
 2010-Dec-26,0.002463439
 2010-Dec-27,0.002468147
 2010-Dec-28,0.002476641
 2010-Dec-29,0.002488047
 2010-Dec-30,0.0025018
 2010-Dec-31,0.002517654
 2011-Jan-01,0.002535579
 2011-Jan-02,0.002555595
 2011-Jan-03,0.002577576
 2011-Jan-04,0.002601092
 2011-Jan-05,0.002625323
 2011-Jan-06,0.002649053
 2011-Jan-07,0.002670761
 2011-Jan-08,0.002688757
 2011-Jan-09,0.002701368
 2011-Jan-10,0.002707123
 2011-Jan-11,0.002704918
 2011-Jan-12,0.002694173
 2011-Jan-13,0.002674934
 2011-Jan-14,0.002647959
 2011-Jan-15,0.002614735
 2011-Jan-16,0.002577441
 2011-Jan-17,0.002538821
 2011-Jan-18,0.002501952
 2011-Jan-19,0.002469906
 2011-Jan-20,0.002445345
 2011-Jan-21,0.002430119
 2011-Jan-22,0.002424993
 2011-Jan-23,0.00242958
 2011-Jan-24,0.002442524
 2011-Jan-25,0.002461853
 2011-Jan-26,0.002485404
 2011-Jan-27,0.002511187
 2011-Jan-28,0.002537627
 2011-Jan-29,0.002563645
 2011-Jan-30,0.002588623
 2011-Jan-31,0.002612268
 2011-Feb-01,0.00263444
 2011-Feb-02,0.002654978
 2011-Feb-03,0.002673558
 2011-Feb-04,0.002689617
 2011-Feb-05,0.002702337
 2011-Feb-06,0.002710705
 2011-Feb-07,0.002713616
 2011-Feb-08,0.002710022
 2011-Feb-09,0.002699092
 2011-Feb-10,0.002680383
 2011-Feb-11,0.002653991
 2011-Feb-12,0.002620683
 2011-Feb-13,0.00258198
 2011-Feb-14,0.002540171
 2011-Feb-15,0.002498225
 2011-Feb-16,0.00245956
 2011-Feb-17,0.002427656
 2011-Feb-18,0.002405546
 2011-Feb-19,0.002395295
 2011-Feb-20,0.002397606
 2011-Feb-21,0.00241172
 2011-Feb-22,0.00243563
 2011-Feb-23,0.002466551
 2011-Feb-24,0.002501455
 2011-Feb-25,0.002537536
 2011-Feb-26,0.002572516
 2011-Feb-27,0.002604775
 2011-Feb-28,0.002633332
 2011-Mar-01,0.002657737
 2011-Mar-02,0.002677902
 2011-Mar-03,0.002693922
 2011-Mar-04,0.002705914
 2011-Mar-05,0.002713883
 2011-Mar-06,0.002717654
 2011-Mar-07,0.00271685
 2011-Mar-08,0.002710946
 2011-Mar-09,0.002699358
 2011-Mar-10,0.002681592
 2011-Mar-11,0.002657402
 2011-Mar-12,0.002626966
 2011-Mar-13,0.002591048
 2011-Mar-14,0.002551121
 2011-Mar-15,0.002509417
 2011-Mar-16,0.002468865
 2011-Mar-17,0.002432862
 2011-Mar-18,0.002404874
 2011-Mar-19,0.002387883
 2011-Mar-20,0.002383816
 2011-Mar-21,0.002393128
 2011-Mar-22,0.002414702
 2011-Mar-23,0.002446106
 2011-Mar-24,0.002484098
 2011-Mar-25,0.00252521
 2011-Mar-26,0.00256624
 2011-Mar-27,0.002604576
 2011-Mar-28,0.002638336
 2011-Mar-29,0.002666377
 2011-Mar-30,0.002688204
 2011-Mar-31,0.00270382
 2011-Apr-01,0.002713559
 2011-Apr-02,0.002717917
 2011-Apr-03,0.002717402
 2011-Apr-04,0.002712416
 2011-Apr-05,0.002703187
 2011-Apr-06,0.002689759
 2011-Apr-07,0.002672042
 2011-Apr-08,0.002649909
 2011-Apr-09,0.002623349
 2011-Apr-10,0.002592633
 2011-Apr-11,0.00255849
 2011-Apr-12,0.002522239
 2011-Apr-13,0.002485859
 2011-Apr-14,0.002451935
 2011-Apr-15,0.002423439
 2011-Apr-16,0.002403348
 2011-Apr-17,0.002394134
 2011-Apr-18,0.002397243
 2011-Apr-19,0.002412746
 2011-Apr-20,0.002439277
 2011-Apr-21,0.002474284
 2011-Apr-22,0.002514507
 2011-Apr-23,0.002556496
 2011-Apr-24,0.002597065
 2011-Apr-25,0.002633597
 2011-Apr-26,0.002664191
 2011-Apr-27,0.002687697
 2011-Apr-28,0.002703654
 2011-Apr-29,0.002712187
 2011-Apr-30,0.002713858
 2011-May-01,0.002709512
 2011-May-02,0.002700119
 2011-May-03,0.002686628
 2011-May-04,0.002669859
 2011-May-05,0.00265043
 2011-May-06,0.00262875
 2011-May-07,0.00260507
 2011-May-08,0.002579597
 2011-May-09,0.002552644
 2011-May-10,0.002524794
 2011-May-11,0.002497043
 2011-May-12,0.002470868
 2011-May-13,0.002448189
 2011-May-14,0.002431183
 2011-May-15,0.00242197
 2011-May-16,0.002422201
 2011-May-17,0.002432673
 2011-May-18,0.002453078
 2011-May-19,0.002481975
 2011-May-20,0.002516999
 2011-May-21,0.002555222
 2011-May-22,0.002593569
 2011-May-23,0.002629174
 2011-May-24,0.002659655
 2011-May-25,0.002683263
 2011-May-26,0.002698952
 2011-May-27,0.002706362
 2011-May-28,0.002705761
 2011-May-29,0.002697945
 2011-May-30,0.002684098
 2011-May-31,0.00266565
 2011-Jun-01,0.002644103
 2011-Jun-02,0.00262088
 2011-Jun-03,0.002597186
 2011-Jun-04,0.00257393
 2011-Jun-05,0.002551705
 2011-Jun-06,0.002530847
 2011-Jun-07,0.002511565
 2011-Jun-08,0.002494092
 2011-Jun-09,0.002478846
 2011-Jun-10,0.002466519
 2011-Jun-11,0.002458091
 2011-Jun-12,0.00245471
 2011-Jun-13,0.002457482
 2011-Jun-14,0.002467194
 2011-Jun-15,0.002484057
 2011-Jun-16,0.002507529
 2011-Jun-17,0.002536298
 2011-Jun-18,0.002568397
 2011-Jun-19,0.002601447
 2011-Jun-20,0.002632931
 2011-Jun-21,0.002660474
 2011-Jun-22,0.002682058
 2011-Jun-23,0.00269619
 2011-Jun-24,0.002701993
 2011-Jun-25,0.00269925
 2011-Jun-26,0.002688393
 2011-Jun-27,0.002670453
 2011-Jun-28,0.002646965
 2011-Jun-29,0.002619825
 2011-Jun-30,0.002591112
 2011-Jul-01,0.002562873
 2011-Jul-02,0.002536911
 2011-Jul-03,0.002514601
 2011-Jul-04,0.002496782
 2011-Jul-05,0.002483753
 2011-Jul-06,0.002475379
 2011-Jul-07,0.002471267
 2011-Jul-08,0.002470979
 2011-Jul-09,0.002474197
 2011-Jul-10,0.002480819
 2011-Jul-11,0.002490943
 2011-Jul-12,0.002504754
 2011-Jul-13,0.002522357
 2011-Jul-14,0.002543593
 2011-Jul-15,0.002567902
 2011-Jul-16,0.002594259
 2011-Jul-17,0.002621218
 2011-Jul-18,0.002647021
 2011-Jul-19,0.002669772
 2011-Jul-20,0.002687633
 2011-Jul-21,0.002699002
 2011-Jul-22,0.002702678
 2011-Jul-23,0.002697984
 2011-Jul-24,0.002684856
 2011-Jul-25,0.002663891
 2011-Jul-26,0.00263635
 2011-Jul-27,0.002604104
 2011-Jul-28,0.002569511
 2011-Jul-29,0.002535219
 2011-Jul-30,0.002503893
 2011-Jul-31,0.002477894
 2011-Aug-01,0.002458974
 2011-Aug-02,0.002448058
 2011-Aug-03,0.002445179
 2011-Aug-04,0.002449592
 2011-Aug-05,0.002460031
 2011-Aug-06,0.002475025
 2011-Aug-07,0.002493183
 2011-Aug-08,0.002513386
 2011-Aug-09,0.002534858
 2011-Aug-10,0.002557122
 2011-Aug-11,0.002579878
 2011-Aug-12,0.002602849
 2011-Aug-13,0.002625636
 2011-Aug-14,0.002647612
 2011-Aug-15,0.002667882
 2011-Aug-16,0.002685314
 2011-Aug-17,0.002698621
 2011-Aug-18,0.00270649
 2011-Aug-19,0.002707735
 2011-Aug-20,0.002701448
 2011-Aug-21,0.00268715
 2011-Aug-22,0.002664918
 2011-Aug-23,0.002635485
 2011-Aug-24,0.002600295
 2011-Aug-25,0.002561493
 2011-Aug-26,0.002521825
 2011-Aug-27,0.002484423
 2011-Aug-28,0.002452464
 2011-Aug-29,0.002428736
 2011-Aug-30,0.002415201
 2011-Aug-31,0.00241267
 2011-Sep-01,0.002420707
 2011-Sep-02,0.002437795
 2011-Sep-03,0.002461717
 2011-Sep-04,0.002490005
 2011-Sep-05,0.00252034
 2011-Sep-06,0.002550822
 2011-Sep-07,0.00258008
 2011-Sep-08,0.002607258
 2011-Sep-09,0.002631901
 2011-Sep-10,0.002653801
 2011-Sep-11,0.002672831
 2011-Sep-12,0.002688806
 2011-Sep-13,0.002701387
 2011-Sep-14,0.002710039
 2011-Sep-15,0.002714056
 2011-Sep-16,0.002712635
 2011-Sep-17,0.002704989
 2011-Sep-18,0.002690498
 2011-Sep-19,0.002668862
 2011-Sep-20,0.002640266
 2011-Sep-21,0.002605516
 2011-Sep-22,0.002566138
 2011-Sep-23,0.002524413
 2011-Sep-24,0.002483289
 2011-Sep-25,0.002446158
 2011-Sep-26,0.002416456
 2011-Sep-27,0.002397143
 2011-Sep-28,0.00239016
 2011-Sep-29,0.002396041
 2011-Sep-30,0.00241382
 2011-Oct-01,0.00244128
 2011-Oct-02,0.002475432
 2011-Oct-03,0.002513079
 2011-Oct-04,0.002551275
 2011-Oct-05,0.002587635
 2011-Oct-06,0.002620458
 2011-Oct-07,0.002648717
 2011-Oct-08,0.002671954
 2011-Oct-09,0.002690121
 2011-Oct-10,0.002703407
 2011-Oct-11,0.002712076
 2011-Oct-12,0.00271633
 2011-Oct-13,0.00271622
 2011-Oct-14,0.002711616
 2011-Oct-15,0.002702223
 2011-Oct-16,0.002687666
 2011-Oct-17,0.002667612
 2011-Oct-18,0.002641927
 2011-Oct-19,0.002610855
 2011-Oct-20,0.002575176
 2011-Oct-21,0.002536346
 2011-Oct-22,0.002496546
 2011-Oct-23,0.002458623
 2011-Oct-24,0.002425857
 2011-Oct-25,0.002401549
 2011-Oct-26,0.002388469
 2011-Oct-27,0.002388299
 2011-Oct-28,0.002401239
 2011-Oct-29,0.002425943
 2011-Oct-30,0.002459804
 2011-Oct-31,0.00249947
 2011-Nov-01,0.002541422
 2011-Nov-02,0.002582446
 2011-Nov-03,0.002619944
 2011-Nov-04,0.002652073
 2011-Nov-05,0.002677749
 2011-Nov-06,0.00269656
 2011-Nov-07,0.002708632
 2011-Nov-08,0.002714456
 2011-Nov-09,0.002714727
 2011-Nov-10,0.002710179
 2011-Nov-11,0.00270146
 2011-Nov-12,0.00268904
 2011-Nov-13,0.002673178
 2011-Nov-14,0.002653949
 2011-Nov-15,0.002631335
 2011-Nov-16,0.002605358
 2011-Nov-17,0.002576256
 2011-Nov-18,0.002544661
 2011-Nov-19,0.002511742
 2011-Nov-20,0.002479284
 2011-Nov-21,0.002449644
 2011-Nov-22,0.002425541
 2011-Nov-23,0.002409692
 2011-Nov-24,0.002404316
 2011-Nov-25,0.002410648
 2011-Nov-26,0.002428608
 2011-Nov-27,0.002456749
 2011-Nov-28,0.002492507
 2011-Nov-29,0.002532643
 2011-Nov-30,0.002573754
 2011-Dec-01,0.002612697
 2011-Dec-02,0.002646893
 2011-Dec-03,0.002674487
 2011-Dec-04,0.002694383
 2011-Dec-05,0.002706211
 2011-Dec-06,0.002710227
 2011-Dec-07,0.002707178
 2011-Dec-08,0.00269815
 2011-Dec-09,0.0026844
 2011-Dec-10,0.002667191
 2011-Dec-11,0.002647652
 2011-Dec-12,0.002626669
 2011-Dec-13,0.002604841
 2011-Dec-14,0.002582506
 2011-Dec-15,0.00255983
 2011-Dec-16,0.002536965
 2011-Dec-17,0.002514221
 2011-Dec-18,0.002492234
 2011-Dec-19,0.002472065
 2011-Dec-20,0.002455197
 2011-Dec-21,0.0024434
 2011-Dec-22,0.002438454
 2011-Dec-23,0.002441785
 2011-Dec-24,0.002454109
 2011-Dec-25,0.002475169
 2011-Dec-26,0.002503681
 2011-Dec-27,0.002537484
 2011-Dec-28,0.002573842
 2011-Dec-29,0.002609823
 2011-Dec-30,0.002642641
 2011-Dec-31,0.002669937
 2012-Jan-01,0.002689952
 2012-Jan-02,0.002701622
 2012-Jan-03,0.002704599
 2012-Jan-04,0.002699214
 2012-Jan-05,0.002686403
 2012-Jan-06,0.002667583
 2012-Jan-07,0.0026445
 2012-Jan-08,0.002619045
 2012-Jan-09,0.002593054
 2012-Jan-10,0.002568119
 2012-Jan-11,0.002545436
 2012-Jan-12,0.00252573
 2012-Jan-13,0.002509276
 2012-Jan-14,0.002496016
 2012-Jan-15,0.002485736
 2012-Jan-16,0.002478277
 2012-Jan-17,0.00247369
 2012-Jan-18,0.002472323
 2012-Jan-19,0.002474783
 2012-Jan-20,0.002481788
 2012-Jan-21,0.002493941
 2012-Jan-22,0.002511487
 2012-Jan-23,0.002534109
 2012-Jan-24,0.002560842
 2012-Jan-25,0.002590112
 2012-Jan-26,0.00261989
 2012-Jan-27,0.00264792
 2012-Jan-28,0.002671967
 2012-Jan-29,0.002690047
 2012-Jan-30,0.002700616
 2012-Jan-31,0.002702698
 2012-Feb-01,0.002695977
 2012-Feb-02,0.002680825
 2012-Feb-03,0.002658298
 2012-Feb-04,0.002630068
 2012-Feb-05,0.002598303
 2012-Feb-06,0.002565479
 2012-Feb-07,0.002534135
 2012-Feb-08,0.002506583
 2012-Feb-09,0.00248463
 2012-Feb-10,0.002469365
 2012-Feb-11,0.00246108
 2012-Feb-12,0.00245935
 2012-Feb-13,0.002463239
 2012-Feb-14,0.002471596
 2012-Feb-15,0.002483319
 2012-Feb-16,0.002497563
 2012-Feb-17,0.002513808
 2012-Feb-18,0.002531831
 2012-Feb-19,0.002551566
 2012-Feb-20,0.002572932
 2012-Feb-21,0.002595657
 2012-Feb-22,0.002619149
 2012-Feb-23,0.002642449
 2012-Feb-24,0.002664258
 2012-Feb-25,0.002683048
 2012-Feb-26,0.002697213
 2012-Feb-27,0.002705242
 2012-Feb-28,0.002705895
 2012-Feb-29,0.002698364
 2012-Mar-01,0.002682402
 2012-Mar-02,0.002658421
 2012-Mar-03,0.002627549
 2012-Mar-04,0.002591629
 2012-Mar-05,0.002553142
 2012-Mar-06,0.002515032
 2012-Mar-07,0.00248042
 2012-Mar-08,0.002452223
 2012-Mar-09,0.002432737
 2012-Mar-10,0.002423281
 2012-Mar-11,0.002424018
 2012-Mar-12,0.002434009
 2012-Mar-13,0.0024515
 2012-Mar-14,0.002474323
 2012-Mar-15,0.002500308
 2012-Mar-16,0.002527591
 2012-Mar-17,0.002554777
 2012-Mar-18,0.002580966
 2012-Mar-19,0.002605667
 2012-Mar-20,0.002628644
 2012-Mar-21,0.002649746
 2012-Mar-22,0.002668752
 2012-Mar-23,0.002685258
 2012-Mar-24,0.002698628
 2012-Mar-25,0.002708012
 2012-Mar-26,0.00271242
 2012-Mar-27,0.002710846
 2012-Mar-28,0.002702416
 2012-Mar-29,0.002686549
 2012-Mar-30,0.002663118
 2012-Mar-31,0.002632593
 2012-Apr-01,0.002596147
 2012-Apr-02,0.00255571
 2012-Apr-03,0.00251393
 2012-Apr-04,0.002474011
 2012-Apr-05,0.0024394
 2012-Apr-06,0.002413336
 2012-Apr-07,0.002398317
 2012-Apr-08,0.002395644
 2012-Apr-09,0.002405182
 2012-Apr-10,0.002425437
 2012-Apr-11,0.002453919
 2012-Apr-12,0.002487662
 2012-Apr-13,0.002523726
 2012-Apr-14,0.002559574
 2012-Apr-15,0.002593274
 2012-Apr-16,0.00262355
 2012-Apr-17,0.002649706
 2012-Apr-18,0.002671493
 2012-Apr-19,0.002688928
 2012-Apr-20,0.002702132
 2012-Apr-21,0.002711185
 2012-Apr-22,0.002716024
 2012-Apr-23,0.002716404
 2012-Apr-24,0.002711912
 2012-Apr-25,0.002702038
 2012-Apr-26,0.002686295
 2012-Apr-27,0.00266437
 2012-Apr-28,0.002636294
 2012-Apr-29,0.002602603
 2012-Apr-30,0.002564482
 2012-May-01,0.002523843
 2012-May-02,0.002483312
 2012-May-03,0.00244607
 2012-May-04,0.002415523
 2012-May-05,0.002394813
 2012-May-06,0.002386249
 2012-May-07,0.002390832
 2012-May-08,0.002408027
 2012-May-09,0.002435885
 2012-May-10,0.002471461
 2012-May-11,0.002511374
 2012-May-12,0.002552332
 2012-May-13,0.002591511
 2012-May-14,0.002626768
 2012-May-15,0.002656693
 2012-May-16,0.002680551
 2012-May-17,0.002698163
 2012-May-18,0.002709744
 2012-May-19,0.002715734
 2012-May-20,0.002716645
 2012-May-21,0.002712931
 2012-May-22,0.002704902
 2012-May-23,0.002692689
 2012-May-24,0.002676273
 2012-May-25,0.00265556
 2012-May-26,0.002630518
 2012-May-27,0.00260133
 2012-May-28,0.002568569
 2012-May-29,0.002533345
 2012-May-30,0.002497397
 2012-May-31,0.002463081
 2012-Jun-01,0.002433211
 2012-Jun-02,0.002410736
 2012-Jun-03,0.002398272
 2012-Jun-04,0.002397585
 2012-Jun-05,0.002409186
 2012-Jun-06,0.002432166
 2012-Jun-07,0.002464358
 2012-Jun-08,0.002502735
 2012-Jun-09,0.002543921
 2012-Jun-10,0.002584667
 2012-Jun-11,0.002622192
 2012-Jun-12,0.002654386
 2012-Jun-13,0.002679874
 2012-Jun-14,0.002697987
 2012-Jun-15,0.002708667
 2012-Jun-16,0.002712341
 2012-Jun-17,0.002709764
 2012-Jun-18,0.002701866
 2012-Jun-19,0.002689603
 2012-Jun-20,0.002673835
 2012-Jun-21,0.002655245
 2012-Jun-22,0.002634306
 2012-Jun-23,0.00261132
 2012-Jun-24,0.002586507
